c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
104.168.204.53	2020/11/14 12:29:11	2020/11/14 12:29:11	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	www.marmot.com,/fwlink,www.baidu.com,/IE9CompatViewList.xml	None
45.249.244.118	2020/11/04 23:29:12	2021/01/10 05:55:01	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.249.244.118,/g.pixel	None
54.151.180.207	2020/07/29 01:21:36	2020/09/24 05:06:06	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	54.151.180.207,/__utm.gif	None
217.194.132.16	2020/12/17 11:09:44	2020/12/31 13:23:54	HTTP	80	4.1 and later	0 (trial&cracked)	defb5d95ce99e1ebbf421a1a38d9cb64	totieatie.com,/tab_home,toolio.com,/tab_home,airtribes.net,/tab_home,isetv.com,/tab_home,sierrasoftworks.com,/tab_home,developershome.com,/tab_home,jobstour.com,/tab_home,innovationsprint.com,/tab_home,wgfd.wyo.gov,/tab_home,recordunion.com,/tab_home	res2.azureedge.net
34.92.81.162	2020/11/20 16:13:27	2021/01/03 12:26:33	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	34.92.81.162,/fwlink	None
103.193.4.11	2020/11/04 09:57:23	2020/11/27 04:30:05	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.193.4.11,/updates.rss	None
218.253.251.89	2020/12/18 18:13:30	2020/12/18 18:13:30	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	218.253.251.89,/visit.js	None
159.138.58.45	2020/11/05 06:05:57	2021/01/02 00:52:17	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	159.138.58.45,/load	None
137.220.56.44	2020/11/11 10:21:45	2020/11/11 10:21:45	DNS	53	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	dns.e0e.fun,/ca	None
208.51.62.28	2020/03/27 06:53:08	2020/08/03 23:27:48	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	cobalt.ctlers.club,/j.ad	None
103.234.72.226	2020/11/07 06:11:41	2020/12/04 22:24:54	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	flash.loecho.me,/jquery-3.3.1.min.js	d1pzf8j3s3tz7y.cloudfront.net
60.163.129.202	2020/06/11 23:49:59	2020/06/11 23:49:59	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	60.163.129.202,/ca	None
185.125.206.173	2020/12/21 14:26:25	2021/01/06 09:48:37	HTTP	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	travmeetlett.com,/IE9CompatViewList.xml	None
103.117.72.60	2020/12/06 00:28:39	2020/12/06 00:28:39	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.117.72.60,/__utm.gif	None
34.80.203.249	2020/08/11 08:14:44	2021/01/09 06:56:27	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	system.administrator.party,/g.pixel,management.administrator.party,/dpixel,backend.administrator.party,/__utm.gif	None
47.75.55.181	2020/07/03 21:01:18	2020/12/21 04:20:06	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.75.55.181,/activity	None
85.92.108.85	2020/08/11 09:53:59	2020/08/11 09:53:59	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	sfprc.ctlers.club,/fwlink	None
144.168.57.200	2020/06/23 08:49:39	2020/09/06 09:49:56	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	144.168.57.200,/search/	www.bing.com
45.76.106.22	2020/07/09 03:58:52	2020/07/09 03:58:52	DNS	53	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	ns1.small-joker.com,/__utm.gif,ns2.small-joker.com,/dpixel	None
167.179.97.166	2020/08/29 07:05:04	2020/09/22 05:23:19	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	167.179.97.166,/match	None
185.45.193.114	2020/10/10 14:27:59	2020/10/10 14:27:59	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	185.45.193.114,/en_US/all.js	None
39.96.18.240	2020/07/03 21:01:18	2020/07/03 21:01:18	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	39.96.18.240,/match	None
137.220.56.44	2020/11/07 15:36:41	2020/11/07 15:36:41	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	137.220.56.44,/j.ad	None
91.196.70.27	2020/12/30 23:07:49	2020/12/30 23:07:49	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	91.196.70.27,/cx	None
45.32.24.170	2020/09/25 11:00:47	2020/09/25 11:00:47	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	time.date-windows.com,/sync/init	None
45.11.19.217	2020/12/28 07:59:39	2020/12/28 07:59:39	HTTP	8080	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	mapizzamates.com,/IE9CompatViewList.xml	None
185.141.24.114	2020/12/17 05:12:39	2020/12/31 06:27:27	HTTP	80	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	derih.net,/cm	None
193.34.166.89	2020/11/07 07:55:39	2021/01/01 03:11:51	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	193.34.166.89,/push	None
185.141.24.102	2021/01/01 22:39:12	2021/01/01 22:39:12	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	radane.net,/j.ad	None
47.56.169.92	2020/08/02 16:42:16	2020/09/26 02:24:18	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.56.169.92,/g.pixel	None
139.155.245.29	2020/11/18 16:11:16	2020/11/18 16:11:16	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	139.155.245.29,/FC001/JOHN	newb02.skypetm.com.tw
45.77.41.106	2020/09/09 09:25:10	2020/09/09 09:25:10	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.77.41.106,/jquery-3.5.1.min.js	None
198.13.55.13	2020/09/01 04:23:50	2021/01/01 10:24:10	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	198.13.55.13,/pixel	None
164.155.77.103	2020/12/29 00:00:55	2021/01/10 15:24:59	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	164.155.77.103,/IE9CompatViewList.xml	None
45.76.209.19	2020/04/19 14:27:10	2020/05/10 23:56:57	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.76.209.19,/wp08/wp-includes/dtcla.php	None
176.122.147.196	2020/11/07 12:38:13	2020/12/31 12:28:48	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	176.122.147.196,/match	None
182.92.65.134	2020/12/31 09:45:23	2020/12/31 09:45:23	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	182.92.65.134,/activity	None
154.223.170.138	2020/05/15 07:49:24	2020/05/26 11:22:20	DNS	53	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	dcs.checkavail.space,/push,files.checkavail.space,/__utm.gif	None
103.234.72.226	2020/12/20 14:29:58	2020/12/20 14:29:58	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.234.72.226,/jquery-3.3.1.min.js	d1pzf8j3s3tz7y.cloudfront.net
106.15.202.159	2020/05/04 07:28:01	2020/05/04 07:28:01	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	106.15.202.159,/fwlink	None
39.96.13.114	2020/09/12 09:12:22	2020/09/12 09:12:22	HTTP	8888	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	39.96.13.114,/cm	None
103.149.27.116	2020/12/19 13:02:12	2020/12/28 07:53:21	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.149.27.116,/ptj	None
5.34.178.204	2020/12/16 07:59:56	2020/12/31 15:28:16	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	intlupdate.com,/visit.js	None
185.184.221.16	2020/12/17 18:19:33	2020/12/31 02:53:54	HTTPS	443	4.1 and later	0 (trial&cracked)	defb5d95ce99e1ebbf421a1a38d9cb64	service-8jyhlsqo-1301977346.gz.apigw.tencentcs.com,/visit.js	None
193.34.167.18	2020/12/19 00:36:45	2021/01/01 05:23:05	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	intlupdate.com,/visit.js	None
45.12.88.86	2020/08/02 03:06:25	2020/08/02 03:06:25	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	microsoft.fcalebook.com,/lv.css	None
49.234.112.148	2020/11/23 21:47:36	2020/11/23 21:47:36	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	49.234.112.148,/push	None
149.28.65.191	2020/09/29 14:37:23	2020/09/29 14:37:23	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	149.28.65.191,/IE9CompatViewList.xml	None
151.80.254.43	2020/09/28 15:39:44	2020/12/30 06:43:19	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	151.80.254.43,/jquery-3.3.1.min.js	None
156.234.168.104	2020/08/10 10:08:43	2020/12/27 07:41:57	HTTP	8888	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	156.234.168.104,/j.ad	None
34.92.19.37	2020/05/04 01:03:02	2020/06/13 05:50:17	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	119.84.129.244,/jquery-3.3.1.min.js	test.hello.microsoft.com
140.82.16.44	2020/06/01 04:06:36	2020/06/12 01:22:13	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	140.82.16.44,/owa/	outlook.live.com
124.156.149.153	2020/09/25 10:46:32	2020/09/25 10:46:32	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	124.156.149.153,/push	None
45.32.32.224	2020/08/01 08:06:20	2020/12/30 19:00:19	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.32.32.224,/files/april24.dll	cccctxray.tk
185.125.206.173	2021/01/01 01:52:59	2021/01/01 01:52:59	HTTP	80	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	travmeetlett.com,/en_US/all.js	None
47.241.60.69	2020/05/31 18:20:10	2020/05/31 18:20:10	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.241.60.69,/updates.rss	None
172.241.27.244	2020/12/18 10:59:05	2020/12/18 10:59:05	HTTPS	443	4.0	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	matesmapizza.com,/push	None
198.13.55.13	2020/09/05 14:14:21	2020/12/30 16:23:09	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	198.13.55.13,/j.ad	None
106.14.82.209	2020/12/11 21:12:08	2020/12/11 21:12:08	DNS	53	4.0	16777216	defb5d95ce99e1ebbf421a1a38d9cb64	test.redteam.cool,/updates.rss	None
35.220.254.76	2020/11/05 20:58:59	2020/11/05 20:58:59	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	www.godctl.systems,/jp	www.godctl.systems
193.34.167.60	2020/12/01 05:36:50	2020/12/30 23:46:53	HTTP	80	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	1.0.0.1,/match	None
45.195.158.36	2020/11/23 21:45:04	2021/01/02 03:31:56	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.195.158.36,/updates	None
117.51.149.186	2020/12/04 08:01:30	2020/12/04 08:01:30	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	117.51.149.186,/fwlink	None
45.249.244.118	2020/11/12 02:03:29	2021/01/08 05:06:58	DNS	53	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	ns1.2meviewer.xyz,/en_US/all.js,ns2.2meviewer.xyz,/visit.js	None
96.45.188.69	2020/11/09 07:34:53	2020/11/09 07:34:53	HTTP	8888	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	96.45.188.69,/activity	None
39.106.163.45	2020/09/29 09:36:57	2020/09/29 09:36:57	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	39.106.163.45,/ptj	None
85.92.108.85	2020/08/04 05:43:10	2020/08/04 05:43:10	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	sfprc.ctlers.club,/__utm.gif	None
129.226.53.28	2020/09/27 23:02:49	2020/09/27 23:02:49	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	129.226.53.28,/updates	None
43.246.208.46	2020/11/07 13:23:34	2020/12/09 19:10:38	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.133.119.141,/dpixel	None
47.56.146.22	2020/06/01 19:22:38	2020/06/08 08:22:40	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.56.146.22,/updates	None
156.236.118.240	2020/04/03 14:36:37	2020/04/03 14:36:37	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	156.236.118.240,/fwlink	Ngnix
154.209.69.6	2020/08/13 15:22:40	2020/09/19 11:26:01	SMB	4444	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64		None
154.221.28.190	2020/12/06 17:40:24	2020/12/06 17:40:24	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	154.221.28.190,/en_US/all.js	None
45.133.119.141	2020/12/09 07:56:33	2021/01/05 03:47:45	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.133.119.141,/j.ad	None
154.221.16.151	2020/06/11 15:16:22	2020/06/11 15:16:22	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	154.221.16.151,/jquery-3.3.1.min.js	code.jquery.com
194.156.133.172	2020/08/11 15:46:16	2020/09/13 05:21:16	HTTPS	8443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	164.155.72.51,/fo.css	qq.com
195.123.210.209	2020/12/31 22:34:08	2020/12/31 22:34:08	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	195.123.210.209,/dpixel	None
18.163.129.219	2020/08/05 22:01:24	2020/08/05 22:01:24	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	www.xbox5.gq,/user/manager	diz0zog9i207j.cloudfront.net
172.105.123.209	2020/09/20 07:05:49	2020/09/20 07:05:49	DNS	53	4.0	0 (trial)	defb5d95ce99e1ebbf421a1a38d9cb64	ns1.51AB>.com,/fwlink,ns2.51AB>.com,/push,cs.51AB>.com,/en_US/all.js	None
103.10.198.109	2020/05/31 05:08:36	2020/06/04 15:15:13	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.10.198.109,/dot.gif	None
172.245.153.150	2020/09/05 00:05:31	2021/01/01 19:19:25	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	172.245.153.150,/match	None
43.242.201.199	2020/08/04 13:06:11	2020/08/04 13:06:11	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	43.242.201.199,/push	None
121.196.148.36	2020/12/05 17:15:43	2020/12/05 17:15:43	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	121.196.148.36,/ur.js	so.com
207.148.99.56	2020/04/03 19:35:00	2020/06/05 04:41:31	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	207.148.99.56,/_/scs/mail-static/_/js/,coivo2xo.livehost.live,/_/scs/mail-static/_/js/;coivo2xo.livehost.live,/_/scs/mail-static/_/js/;207.148.99.56,/updates	None
155.94.133.223	2020/08/02 15:09:28	2020/08/02 15:09:28	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	155.94.133.223,/en_US/all.js	None
218.253.251.74	2020/10/29 14:44:16	2020/12/31 16:45:57	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	218.253.251.74,/c/msdownload/update/others/2016/12/29136388_	download.windowsupdate.com
111.229.107.34	2020/08/13 15:22:44	2020/08/13 15:22:44	SMB	4444	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64		None
152.32.128.250	2020/08/30 00:17:22	2020/08/30 00:17:22	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	152.32.128.250,/en_US/all.js	None
172.104.174.57	2020/09/28 17:12:29	2020/12/03 23:08:55	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	172.104.174.57,/dot.gif	None
175.99.82.225	2020/08/02 00:54:51	2020/08/02 00:54:51	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	tmjcc.cf,/update/	tmjcc.cf
23.19.227.114	2020/12/19 06:51:57	2020/12/30 11:39:01	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	travelletmeet.com,/fwlink	None
45.32.103.240	2020/11/06 19:59:23	2020/11/06 19:59:23	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.32.103.240,/ga.js	None
218.253.251.71	2020/11/04 12:03:36	2021/01/10 19:51:07	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	218.253.251.71,/__utm.gif	None
83.220.57.125	2020/05/12 02:17:53	2020/12/02 13:45:57	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	83.220.57.125,/c/msdownload/update/others/2016/12/29136388_	download.windowsupdate.com
208.51.62.29	2020/03/26 11:23:49	2020/08/02 06:44:46	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	cobalt.ctlers.club,/j.ad	None
18.162.151.190	2020/07/28 22:41:35	2020/07/28 22:41:35	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	18.162.151.190,/IE9CompatViewList.xml	None
5.34.178.106	2020/12/19 06:46:37	2020/12/31 02:26:56	HTTPS	443	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	server3.msadwindows.com,/updates.rss	None
34.92.100.50	2020/12/04 02:28:05	2020/12/30 07:12:54	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	34.92.100.50,/ms	so.com
35.226.155.39	2020/11/07 16:34:42	2020/11/07 16:34:42	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	35.226.155.39,/pixel	None
194.68.32.17	2020/12/31 22:27:04	2020/12/31 22:27:04	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	194.68.32.17,/jquery-3.3.1.min.js	None
123.58.211.116	2020/12/19 02:07:17	2020/12/19 02:07:17	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	123.58.211.116,/pixel.gif	None
172.107.177.214	2020/04/22 00:51:13	2020/09/04 16:57:05	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	dcoco.space,/jquery-3.3.1.min.js,www.dcoco.space,/jquery-3.3.1.min.js,172.107.177.214,/jquery-3.3.1.min.js	dcoco.space
103.98.17.203	2020/07/29 17:36:36	2020/07/29 17:36:36	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.98.17.203,/dot.gif	None
218.253.251.100	2020/12/04 22:44:36	2021/01/01 03:28:43	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	218.253.251.100,/c/msdownload/update/others/2016/12/29136388_	download.windowsupdate.com
45.62.121.212	2020/04/18 08:45:32	2020/05/13 18:10:28	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.62.121.212,/dpixel	None
212.64.32.215	2020/12/03 15:15:51	2020/12/03 15:15:51	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	212.64.32.215,/dot.gif	None
159.138.45.10	2020/04/21 10:22:36	2020/06/13 14:47:20	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	159.138.45.10,/updates.rss;159.138.45.10,/pixel	None
49.235.134.146	2020/04/03 11:52:58	2020/04/03 11:52:58	HTTPS	2053	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	oa.cjlu.monster,/zOMGAPT	None
103.152.132.23	2020/09/26 11:13:29	2020/09/26 11:13:29	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.152.132.23,/fwlink	None
45.158.32.74	2020/12/18 12:19:07	2020/12/18 12:19:07	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.158.32.74,/ab.css	45.158.32.74
217.194.132.41	2020/11/20 17:40:40	2020/12/03 17:55:11	HTTPS	443	4.0	0 (trial)	defb5d95ce99e1ebbf421a1a38d9cb64	totieatie.com,/eo.html,toolio.com,/mobile-ipad-home.html,airtribes.net,/case.html,isetv.com,/case.html,sierrasoftworks.com,/eo.html,developershome.com,/case.html,jobstour.com,/mobile-ipad-home.html,innovationsprint.com,/mobile-ipad-home.html	res1.azureedge.net
59.110.26.24	2020/08/02 21:42:56	2020/08/02 21:42:56	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	
		121.9.244.87,/jquery-3.3.1.min.js,121.9.244.84,/jquery-3.3.1.min.js,59.36.226.244,/jquery-3.3.1.min.js,113.96.179.225,/jquery-3.3.1.min.js,175.6.11.251,/jquery-3.3.1.min.js,14.215.23.245,/jquery-3.3.1.min.js,101.227.0.137,/jquery-3.3.1.min.js	cnupdate.microsoft.com
152.136.176.65	2020/12/24 07:13:13	2020/12/24 07:13:13	HTTP	8888	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	152.136.176.65,/__utm.gif	None
160.124.103.247	2020/12/06 20:55:04	2021/01/10 17:41:29	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	160.124.103.247,/search/	www.bing.com
45.113.2.107	2020/06/09 18:03:09	2020/09/26 01:59:17	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	cc4a390c595c4ff88711ded24733f44e.6cf5d4bd7692aa70eef92b42a08dfa89.xyz,/cm,45.113.2.107,/push	None
35.226.155.39	2020/11/11 07:32:42	2020/11/11 07:32:42	DNS	53	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	ns2.tkcs123.tk,/ptj,ns1.tkcs123.tk,/pixel.gif	None
34.87.175.121	2020/04/20 22:50:16	2020/04/20 22:50:16	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	cs.memcached.me,/dpixel	None
34.92.81.162	2020/11/11 18:26:57	2020/11/11 18:26:57	DNS	53	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	dns.sqlmap666.xyz,/cx,ns1.sqlmap666.xyz,/ptj,ns2.sqlmap666.xyz,/pixel	None
47.91.216.44	2020/04/28 22:02:05	2020/05/05 05:45:25	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.91.216.44,/visit.js	None
161.129.39.103	2020/07/01 08:47:54	2021/01/11 15:26:48	HTTP	8888	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	161.129.39.103,/updates	None
218.253.251.102	2020/12/04 06:34:15	2020/12/31 14:17:44	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	218.253.251.102,/push	None
45.32.23.12	2020/05/10 13:20:32	2020/05/10 13:20:32	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.32.23.12,/updates.rss	None
54.89.100.113	2020/03/28 02:54:30	2020/07/31 12:04:57	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	54.89.100.113,/cm	None
23.224.41.132	2020/07/31 05:05:52	2020/07/31 05:05:52	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	23.224.41.132,/cm	None
213.227.155.3	2020/12/28 09:47:27	2020/12/28 09:47:27	HTTPS	8080	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	pizzamamates.com,/g.pixel,213.227.155.3,/IE9CompatViewList.xml	None
45.11.19.217	2020/12/27 14:33:29	2020/12/27 14:33:29	HTTP	8888	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	mapizzamates.com,/dot.gif	None
185.125.206.173	2020/12/24 06:25:08	2020/12/24 06:25:08	HTTP	8888	4.1 and later	1580103814	defb5d95ce99e1ebbf421a1a38d9cb64	travmeetlett.com,/pixel	None
120.26.177.10	2020/11/20 22:26:48	2020/11/20 22:26:48	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	120.26.177.10,/pixel.gif	None
43.242.203.43	2020/12/19 11:26:54	2020/12/19 11:26:54	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	43.242.203.43,/jquery-3.3.1.min.js	None
47.56.236.51	2020/05/21 22:02:16	2020/12/07 22:08:38	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.56.236.51,/pixel	None
8.210.84.140	2020/12/16 13:27:10	2020/12/16 13:27:10	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	8.210.84.140,/jquery-3.3.1.min.js	None
54.233.105.164	2020/12/04 22:26:32	2020/12/04 22:26:32	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	54.233.105.164,/jquery-3.3.1.min.js	None
